203,414,0, ;248.277,416.064,0.018,;268.269,416,0.036,;288.407,416,0.053,;309.994,416,0.07,;329.346,414.456,0.086,;350.686,414,0.102,;386.871,414.786,0.118,;409.563,414.09,0.135,;427.463,414,0.152,;444.24,412.851,0.17,;457.244,411.73,0.187,;469.291,410.61,0.204,;479.623,411,0.22,;487.803,410.366,0.236,;493.772,410,0.253,;498.511,410.878,0.269,;501.995,410.002,0.286,;503.5,409.5,0.303,;504.237,410,0.419,;505.011,412.023,0.451,;503.835,414.329,0.469,;502.554,416.893,0.487,;496.585,421.415,0.502,;489.154,431.614,0.518,;478.084,442.295,0.535,;463.872,454.262,0.552,;451.411,466.589,0.569,;435.567,474.217,0.585,;425.025,484.678,0.604,;411,497.583,0.62,;392,508,0.637,;374.788,526.553,0.652,;357.308,542.913,0.669,;339.595,560.405,0.686,;319.626,572.208,0.702,;305.164,587.977,0.719,;289.294,599.912,0.737,;274.971,612.255,0.754,;262.021,628.976,0.771,;248.37,639.507,0.787,;237.507,652.243,0.803,;225.43,662.83,0.82,;216.079,673.901,0.836,;207.097,685.128,0.853,;199.383,690.155,0.869,;194.229,694.417,0.888,;191.585,698.887,0.905,;190.405,701.191,0.92,;189.284,703.432,0.937,;189.837,705.674,0.954,;190.5,707,0.97,;190,708.078,1.003,;192.324,708,1.022,;194.888,706.556,1.039,;198.243,707,1.055,;204.784,708.367,1.071,;213.446,710.611,1.088,;225.196,711.927,1.104,;240.633,713.045,1.121,;254.016,713,1.137,;272.619,711.711,1.156,;287.72,710.591,1.172,;304.5,711,1.189,;321.79,710,1.205,;337.805,709.228,1.221,;354.411,709,1.238,;369.191,709,1.255,;387.161,710.135,1.271,;400.102,708.741,1.288,;412.157,711.756,1.306,;425.955,711,1.323,;438.806,711,1.338,;451.881,708.78,1.355,;463.616,707.138,1.372,;478.776,706.016,1.389,;488.94,704.896,1.405,;497.802,702.549,1.422,;513.488,700.31,1.44,;520.733,701,1.457,;527.529,698.412,1.473,;533.54,698,1.489,;539.984,698.831,1.506,;546.719,699,1.624,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;84,,,;1624,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193,407,0, ;213.787,409.079,0.012,;238.289,410.405,0.029,;259.5,410,0.051,;277,408.5,0.063,;301.85,406.515,0.078,;324.575,404.242,0.097,;348.176,401.983,0.112,;397.096,398.653,0.128,;411.17,397.722,0.145,;433.553,398,0.169,;450,398,0.18,;459.951,399.595,0.195,;471.969,400,0.21,;483.688,401.738,0.233,;490.022,402,0.251,;495.412,404.165,0.262,;498.734,404,0.285,;502.036,405.345,0.302,;503.857,405,0.335,;505.543,406.271,0.382,;503.824,408.352,0.397,;501.832,410.168,0.433,;497.156,416.054,0.446,;489,427,0.465,;475.873,441.095,0.479,;462.298,452.893,0.499,;448.911,466.089,0.516,;432.904,478.07,0.53,;420.159,492.009,0.552,;402.424,504.356,0.568,;390.606,513.296,0.581,;381.5,528,0.598,;363.974,541.026,0.616,;349.745,555.255,0.631,;336.489,566.782,0.648,;323.813,577.153,0.668,;310.743,589.152,0.687,;300.974,596.801,0.699,;290.786,605.857,0.715,;277.5,616.5,0.731,;271,625.5,0.748,;258.701,633.109,0.77,;250.101,641.742,0.781,;241.18,651.797,0.798,;232.081,659.804,0.814,;223.19,668.81,0.836,;215.565,677.783,0.855,;209.786,686.656,0.867,;203.555,692.297,0.881,;197.495,696.804,0.901,;194.339,700.492,0.928,;192.157,703.764,0.941,;192,707.143,0.984,;194.306,708.153,1.006,;197.053,706.473,1.025,;199.908,704.728,1.037,;205.68,704.78,1.048,;214.328,705,1.065,;227.489,705,1.092,;243.866,703.733,1.104,;260.398,702,1.117,;279.841,702,1.133,;294.576,700,1.151,;312.208,698.724,1.166,;329.634,697.224,1.183,;347.366,696.102,1.2,;366.388,693.954,1.219,;383.118,692.859,1.243,;397.739,692.543,1.255,;410.946,690.641,1.268,;423.5,689.5,1.283,;435.144,688.386,1.299,;444.181,688,1.317,;452.094,687.129,1.334,;457.931,687.986,1.351,;463.567,688,1.366,;471.585,688,1.39,;476.72,689.344,1.406,;481.767,689.442,1.418,;486,690.5,1.433,;489.083,690.694,1.455,;491.581,691,1.471,;493,691,1.484,;494.063,691,1.537,;497.395,687.605,1.651,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;86,,,;1651,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203,402,0, ;240.387,403.91,0.017,;260.521,405.029,0.034,;279.498,406.147,0.049,;300.998,406,0.069,;320.963,406,0.087,;340.645,406.509,0.102,;369.839,408.894,0.118,;393.271,410.751,0.135,;409.23,411,0.152,;424.891,411,0.168,;441.758,411,0.185,;453.586,409.765,0.203,;468.621,408.645,0.22,;481.245,408.523,0.236,;492.407,407.399,0.252,;501.766,407,0.269,;509.057,405.314,0.285,;513.846,405,0.302,;516.164,405,0.335,;518.323,406.162,0.419,;518,408.214,0.483,;515.834,410.166,0.518,;510.709,413.974,0.534,;503.566,418.882,0.551,;493.917,423.592,0.568,;486.875,431.146,0.585,;477.87,438.988,0.602,;468.903,444.311,0.619,;459.921,449.924,0.637,;455.5,455.5,0.653,;449.251,462.749,0.668,;441.787,468.724,0.685,;433.94,473.463,0.702,;429.056,478.93,0.719,;423.456,484.544,0.736,;416.608,492.624,0.753,;404.458,500.479,0.77,;396.249,508.282,0.787,;383.286,520.121,0.803,;370.161,532.126,0.82,;356.983,545.017,0.836,;342.58,558.465,0.853,;329.09,569.759,0.869,;312.05,579.77,0.886,;303.125,593.833,0.905,;291.599,601.521,0.921,;278.414,614.704,0.937,;267.186,626.132,0.953,;255.98,637.822,0.97,;247.527,651.097,0.987,;239.712,659.288,1.003,;231.853,668.311,1.02,;220.127,678.585,1.038,;217.385,687.229,1.055,;213,691.5,1.071,;209.058,696.589,1.087,;206.459,701.082,1.104,;201.548,706.452,1.121,;198.979,711.042,1.137,;197.867,713.267,1.17,;196.812,715.377,1.27,;200.268,715,1.288,;202.219,713.89,1.321,;205.694,712.769,1.339,;210.93,712.586,1.355,;217.227,712.296,1.372,;226.439,712,1.388,;237.453,711.055,1.405,;248.679,709.932,1.422,;259.861,710,1.438,;273.743,707.376,1.457,;284.318,706.568,1.473,;297.719,705.449,1.49,;310.071,705,1.505,;323.352,705,1.522,;334.232,705,1.539,;343.298,705,1.556,;354.551,705,1.572,;367.098,706.282,1.59,;373.783,706,1.607,;383,706,1.624,;396.488,706,1.639,;404.328,706,1.656,;413.954,706,1.673,;424.058,706,1.69,;431.872,707.125,1.706,;438.474,707,1.738,;446.579,707,1.752,;455.435,708.487,1.772,;461.043,709.609,1.789,;467.37,710.728,1.806,;479.849,712.03,1.824,;483.277,712,1.84,;486.639,712,1.857,;488.672,710.664,1.89,;491.802,712.267,1.923,;494.805,713.268,1.956,;496.041,713,2.023,;498.268,713,2.073,;108,,,;2627,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198,403,0, ;240.848,404,0.019,;255.03,404,0.044,;268.682,403.026,0.059,;281.543,402.881,0.074,;296.108,401.761,0.091,;314.139,402,0.113,;334.493,402,0.132,;346.493,402.59,0.143,;359.729,403,0.157,;373.15,403,0.175,;386.687,402.026,0.186,;396.32,399.929,0.199,;405.613,398.798,0.22,;415.531,396.438,0.234,;428.751,395.568,0.252,;436.997,393.334,0.27,;445.833,392.69,0.294,;452.701,393,0.301,;458.664,393.933,0.316,;463.231,394,0.334,;467.545,395.136,0.354,;475.963,396.28,0.368,;483.834,397.405,0.385,;485.471,397,0.401,;490.63,398,0.419,;495.12,398.78,0.434,;500.493,400.797,0.452,;504.025,402.008,0.467,;507.377,402,0.517,;509.338,403.169,0.55,;507.732,405.535,0.6,;508,407.041,0.684,;506.892,409.216,0.72,;503.165,411.835,0.735,;500.891,413.055,0.753,;497.413,414.196,0.768,;494.06,417.94,0.785,;489.416,421.188,0.803,;485,427.5,0.818,;478,437,0.837,;466.636,443.773,0.852,;458.699,451.301,0.872,;448.717,461.283,0.885,;437.343,471.491,0.902,;427.532,478.919,0.919,;418.714,488.286,0.937,;407,500,0.954,;394,507,0.969,;381.693,519.756,0.989,;371.169,529.831,1.004,;361.947,538.046,1.021,;350.731,547.015,1.045,;340.77,557.23,1.088,;307.581,591.623,1.108,;295.549,604.451,1.119,;280.967,619.882,1.162,;256.348,644.897,1.195,;240.706,665.294,1.206,;232.722,673.278,1.22,;226.153,682.417,1.237,;221.238,687.071,1.255,;218.377,691.246,1.297,;217.057,694.828,1.322,;213.848,698.304,1.422,;211.822,698,1.521,;214.153,699.077,1.571,;216.357,699,1.59,;218.242,696.758,1.623,;220.482,697,1.64,;223.206,697.603,1.655,;227.614,699.446,1.672,;232.332,700.833,1.698,;237.825,701.965,1.71,;243.442,702,1.722,;249.043,703.208,1.739,;259.936,705.652,1.756,;269.981,705,1.773,;279.5,706.5,1.79,;291.756,707,1.807,;303.079,706.192,1.823,;314.309,706,1.841,;325.515,706,1.857,;335.525,704.831,1.875,;344.347,703.707,1.891,;357.475,705.407,1.907,;368,703.5,1.924,;380.556,702.342,1.94,;392.779,701.222,1.956,;404.882,700.102,1.977,;419.19,698.985,1.996,;431.563,696.716,2.027,;454.761,693.624,2.04,;464.5,691,2.058,;471.886,691,2.088,;479.421,691,2.103,;483.606,691.869,2.112,;485.948,692,2.131,;487,692,2.141,;488.233,694.233,2.224,;103,,,;2842,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189,420,0, ;217.697,415.749,0.018,;247.261,411.749,0.033,;266.696,410.253,0.05,;284.851,410,0.067,;302.81,410,0.084,;319.597,410,0.1,;337.711,410,0.118,;375.745,410,0.135,;387.091,410.527,0.152,;403.308,410,0.168,;417.569,409.286,0.184,;432.691,409,0.201,;444.554,409,0.218,;455.758,407.924,0.234,;465.748,408,0.252,;474.56,409.32,0.271,;481.2,408,0.286,;487.376,408.563,0.302,;492.728,409,0.318,;495.608,409,0.335,;497.846,409,0.352,;499,409,0.435,;495.821,411.179,0.466,;494,414.795,0.483,;491.971,417.029,0.5,;488.594,420.406,0.517,;482.71,428.806,0.534,;471.592,439.408,0.552,;457.02,447.987,0.569,;443.719,461.425,0.584,;430.609,472.652,0.601,;418.529,483.61,0.617,;403.252,495.802,0.634,;390.871,507.026,0.651,;374.81,520.734,0.668,;363.233,535.452,0.686,;349.364,547.166,0.702,;335.119,560.469,0.718,;321.089,571.371,0.734,;308.711,582.289,0.751,;296.557,594.443,0.768,;282.091,606.769,0.785,;272.245,617.95,0.801,;260.874,627.814,0.82,;251.095,635.037,0.836,;245.661,642.896,0.853,;238.937,650.741,0.869,;231.412,656.992,0.885,;224.5,663.5,0.902,;217.752,671.289,0.919,;212.202,679.117,0.935,;206.587,685.696,0.954,;200.984,689.613,0.97,;200,691,0.985,;199.5,693,1.018,;198.732,694.535,1.036,;200.003,696.006,1.085,;200,698.247,1.118,;202.534,698,1.152,;204.537,698,1.185,;207.804,699.268,1.203,;210.329,701.219,1.22,;212.674,702.337,1.238,;217.842,704.921,1.255,;223.06,707.74,1.27,;230.908,710.402,1.299,;239.583,711.823,1.321,;255.445,714,1.337,;266.852,715.185,1.354,;276.764,715,1.372,;288.248,713.575,1.389,;300.505,713.45,1.405,;313.053,712.329,1.421,;326.506,710.416,1.438,;337.212,708.175,1.455,;347.297,706.967,1.471,;361.999,705.846,1.488,;370.212,704.724,1.507,;379.154,703.606,1.523,;392.624,704,1.547,;400.464,704,1.57,;409.85,701.717,1.589,;428.976,703,1.606,;437.966,700.758,1.622,;445.724,699.754,1.64,;456.272,701.364,1.657,;460.435,701,1.674,;467.032,700.393,1.689,;472.649,700,1.706,;478.238,700.848,1.722,;481.909,701.97,1.739,;484.176,702,1.772,;486.332,703.166,1.821,;488.357,704.179,1.922,;494.361,701.88,2.022,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;96,,,;2022,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196,409,0, ;218.242,401.586,0.015,;240.924,395.025,0.041,;254.406,392.266,0.059,;266.981,391.002,0.081,;277.209,390,0.097,;289.226,390.223,0.112,;303.432,391.677,0.127,;322.115,393.941,0.143,;334.4,396.2,0.161,;345.258,399.177,0.177,;358.966,401.687,0.195,;371.346,402.941,0.213,;384.986,404.082,0.23,;397.642,405,0.247,;406.954,405,0.261,;417.062,405,0.279,;427.117,405.569,0.298,;435.137,406.69,0.316,;449.61,408,0.335,;455.267,409.053,0.355,;460.775,409,0.372,;468.004,409.286,0.389,;475.808,410,0.41,;483.159,410,0.426,;489.252,410,0.444,;495.795,410,0.461,;501.502,410,0.481,;506.103,409.979,0.495,;511.264,409,0.514,;513.519,409,0.633,;510.95,411.05,0.67,;507.293,412.236,0.691,;503.652,413.587,0.725,;491.246,419.377,0.759,;475.426,433.503,0.779,;465.42,438.988,0.795,;456.209,445.171,0.817,;445.023,452.488,0.844,;424.645,470.016,0.873,;410.887,479.144,0.886,;378.535,508.372,0.909,;366.185,521.98,0.936,;339.241,542.173,0.961,;328.26,553.74,0.974,;315.297,564.777,0.993,;302.611,577.914,1.018,;287.031,593.969,1.044,;257.256,625.868,1.064,;247.269,636.978,1.086,;231.645,657.793,1.113,;223.347,662.653,1.139,;210.937,682.438,1.159,;204.182,690.788,1.241,;189,712.556,1.271,;189,713.536,1.323,;191.072,713,1.373,;193.357,711.822,1.397,;197.5,709,1.437,;206.511,708,1.498,;239.367,708.374,1.539,;260.229,709,1.606,;316.178,710.218,1.675,;365.336,704.296,1.731,;400.576,698.928,1.777,;429.468,697,1.813,;445.426,697.678,1.854,;456.683,699,1.896,;467.486,700.162,1.957,;482.283,705.283,1.993,;488.008,707.003,2.057,;490.531,709.531,2.13,;490,711.179,2.458,;492.035,711,2.785,;508.145,704.618,2.832,;516,704,3.128,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;76,,,;3128,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193,410,0, ;230.145,410,0.017,;249.157,410,0.036,;269.497,408.75,0.052,;289.569,407.635,0.07,;310.823,406.51,0.086,;331.586,405.39,0.101,;365.296,405,0.118,;389.474,405,0.135,;406.517,405.968,0.151,;422.328,404.905,0.168,;437.942,405,0.186,;449.671,406.334,0.204,;460.566,405,0.22,;471.204,405.578,0.236,;480.586,405.302,0.251,;487.912,404.181,0.269,;493.695,404.939,0.285,;496.123,405,0.304,;498.355,405,0.37,;500.268,406.134,0.5,;500,408.119,0.534,;497.464,409.268,0.569,;493.766,414.234,0.585,;487.827,420.173,0.601,;480.863,428.493,0.624,;468.241,439.283,0.646,;458.2,447.8,0.659,;447.104,458.896,0.669,;435.612,468.711,0.685,;427.284,474.797,0.702,;420.507,482.575,0.719,;408.972,491.622,0.739,;397.772,503.228,0.762,;384.769,516.676,0.785,;369.62,532.948,0.792,;353.001,549.312,0.814,;339.931,563.682,0.828,;326.879,576.194,0.844,;312.357,589.593,0.86,;303.469,598.531,0.881,;292.479,608.641,0.904,;274.31,627.69,0.921,;267.084,634.916,0.937,;257.214,643.229,0.953,;251.414,651.275,0.971,;243.869,659.131,0.993,;237.191,668.078,1.01,;227.22,676.081,1.039,;217.018,688.982,1.054,;213,693,1.07,;208.773,698.969,1.089,;205.41,702.59,1.113,;200.07,707.93,1.131,;197.791,711.209,1.157,;195,714,1.171,;194.767,715.467,1.22,;197.357,716.179,1.253,;202.144,713.928,1.271,;204.389,712.805,1.291,;207.938,711.687,1.31,;212.736,710.566,1.339,;227.704,710.328,1.359,;237.979,709.202,1.372,;248.267,708.081,1.388,;258.352,709.039,1.405,;271.862,707.845,1.422,;282.837,706.716,1.44,;294.004,708.4,1.457,;305.715,706.476,1.474,;315.162,706,1.49,;327.968,706,1.505,;338.089,705.114,1.522,;348.077,703.992,1.539,;363.777,702.873,1.556,;373.249,701.75,1.574,;386.045,697.897,1.591,;397.901,699.51,1.608,;408.502,698.389,1.622,;419.319,698,1.639,;431.384,697.147,1.656,;442.758,696.024,1.673,;451.754,697.094,1.69,;461.932,697,1.708,;470.686,697,1.725,;479.691,695.539,1.741,;487.475,698,1.757,;494.211,698,1.773,;500.104,698,1.79,;505.706,698,1.807,;512.357,699.06,1.824,;516.721,700.18,1.84,;521.212,700,1.86,;524.262,700,1.875,;527.093,700,1.891,;529.337,700,1.907,;532.366,699.211,1.924,;534.5,698.5,1.941,;537.054,701.027,2.073,;539.134,701,2.135,;101,,,;2250,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201,409,0, ;216.409,410.027,0.021,;234.077,411.34,0.034,;247.281,412.44,0.05,;265.859,413,0.065,;283.43,413,0.082,;303.124,413,0.098,;324.345,412.034,0.116,;366.934,412,0.131,;388.223,410.789,0.148,;406.512,411,0.169,;421.275,409.552,0.183,;436,410,0.198,;447.255,409.305,0.215,;457.332,409.815,0.232,;467.433,410,0.262,;476.12,409.966,0.28,;483.805,407.839,0.292,;489.087,406.728,0.308,;493.672,405.582,0.333,;494.538,406,0.4,;491.947,408.053,0.457,;490.807,410.386,0.471,;489.733,412.533,0.501,;484.499,418.626,0.518,;480.079,424.882,0.534,;472.343,432.657,0.557,;465.622,439.378,0.573,;458.369,445.958,0.587,;452.788,452.654,0.601,;444.5,457.5,0.617,;434.679,467.321,0.634,;427.15,474.014,0.651,;418.325,481.716,0.667,;407.221,492.779,0.684,;397.237,502.763,0.701,;387.264,514.04,0.719,;371.298,529.702,0.736,;361.413,540.587,0.752,;349.474,553.21,0.769,;337.956,563.436,0.784,;327.677,573.323,0.802,;313.411,583.408,0.819,;305.89,595.744,0.835,;296.776,605.502,0.853,;284.902,612.869,0.869,;278.5,626.5,0.885,;269.826,633.82,0.902,;259.301,645.469,0.921,;250.768,655.123,0.935,;243.912,664.118,0.953,;236.071,671.929,0.974,;225.737,683.514,0.988,;219.736,690.642,1.005,;213.053,696.947,1.02,;208.548,702.678,1.038,;202.516,710.231,1.054,;197.562,715.438,1.07,;193.128,718.904,1.087,;190.81,721.19,1.104,;188.56,723.44,1.12,;189,725.6,1.213,;191.214,723.893,1.237,;193.522,722.739,1.256,;198.743,721.851,1.272,;211.012,722,1.292,;217.5,722,1.305,;233.367,721.331,1.321,;246.389,720.237,1.341,;260.894,719.085,1.355,;275.51,717.961,1.375,;288.963,716.836,1.392,;302.335,715.722,1.405,;315.805,716,1.43,;328.8,717.483,1.459,;352.547,716,1.496,;363.854,715.115,1.529,;392.984,713.752,1.555,;410.419,714,1.573,;419.897,713.388,1.59,;430.334,713,1.61,;439.841,713,1.622,;448.807,711.048,1.641,;457.79,708.802,1.675,;473.757,706.655,1.704,;481.843,706.539,1.721,;486.321,705.42,1.739,;490.81,705,1.76,;495.886,705,1.773,;499.197,705,1.794,;503.746,705,1.806,;510.827,705,1.839,;512.804,703.732,2.126,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;93,,,;2126,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167,415,0, ;193.857,412.851,0.016,;222.255,410.43,0.033,;241.033,410,0.049,;258.969,409.189,0.066,;275.934,409,0.083,;293.791,407.951,0.099,;311.754,406.828,0.117,;351.644,403.123,0.133,;367.443,402.587,0.15,;387.169,400.93,0.168,;405.883,399.341,0.183,;422.724,399,0.2,;439.533,399,0.216,;453.224,399,0.233,;464.392,400.139,0.251,;475.601,400,0.267,;486.828,402.766,0.284,;491.524,403.007,0.301,;499.374,404.625,0.317,;506.478,404.254,0.333,;511.471,404,0.349,;513.976,404,0.366,;515,404,0.399,;514,407.35,0.433,;512.406,410.188,0.449,;508.427,413.859,0.469,;498.632,421.694,0.483,;488.401,435.421,0.5,;475.063,445.703,0.516,;459.218,456.987,0.533,;447.494,470.824,0.551,;428.006,479.934,0.567,;416.559,492.753,0.584,;400.433,504.834,0.6,;382.296,518.479,0.617,;367.001,534.845,0.634,;347.183,551.681,0.65,;332.842,567.323,0.667,;311.85,580.433,0.685,;301.519,596.703,0.702,;286.083,605.853,0.717,;273.513,617.487,0.734,;261.521,627.938,0.751,;250.08,638.028,0.767,;239.886,649.127,0.784,;230.917,656.948,0.801,;220.743,664.756,0.819,;213.358,675.397,0.836,;207.016,683.978,0.852,;201.91,687.472,0.868,;197.784,691.954,0.899,;195.284,695.573,0.907,;193.032,697.968,0.918,;193,700.204,0.984,;195.268,701.134,1.002,;200.126,701,1.018,;205.984,701.831,1.035,;213.645,703.899,1.052,;223.608,706.135,1.068,;237.262,706,1.085,;252.151,707.319,1.102,;268.009,708.429,1.12,;284.5,708,1.136,;300.159,708,1.152,;316.177,708.798,1.169,;331.859,709,1.186,;346.536,710.041,1.202,;363.357,710,1.218,;377.681,710,1.235,;392.204,710,1.253,;403.5,707,1.27,;416.703,708.358,1.286,;427.897,707.234,1.304,;436.215,707,1.327,;449.078,705.994,1.365,;463.473,704.754,1.39,;479.945,703.514,1.407,;485.053,703,1.42,;489.936,702.266,1.437,;495.276,701.145,1.454,;499.895,701,1.47,;504.395,698.803,1.487,;510.071,701.428,1.504,;513.013,701,1.522,;514.917,701,1.538,;518.165,702,1.554,;520,702,1.603,;521.357,702,1.62,;530.828,703.092,1.719,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;0,0,0,;90,,,;1719,,,;JOFL,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
